word	pos	var	shaw	ipa	verdict	shaw_override	pos_override	var_override	ipa_override	source	status	confidence	notes
abodes	NN2	RRP	𐑩𐑚𐑴𐑛𐑟	əˈbəʊdz	RRP					readlex	readlex	100	
abolish	VVB	RRP	𐑩𐑚𐑪𐑤𐑦𐑖	əˈbɒlɪʃ	RRP					readlex	readlex	100	
abolish	VVI	RRP	𐑩𐑚𐑪𐑤𐑦𐑖	əˈbɒlɪʃ	RRP					readlex	readlex	100	
abolished	VVD	RRP	𐑩𐑚𐑪𐑤𐑦𐑖𐑑	əˈbɒlɪʃt	RRP					readlex	readlex	100	
abolished	VVN	RRP	𐑩𐑚𐑪𐑤𐑦𐑖𐑑	əˈbɒlɪʃt	RRP					readlex	readlex	100	
abolishes	VVZ	RRP	𐑩𐑚𐑪𐑤𐑦𐑖𐑩𐑟	əˈbɒlɪʃƏz	RRP					readlex	readlex	100	
abolishing	VVG	RRP	𐑩𐑚𐑪𐑤𐑦𐑖𐑦𐑙	əˈbɒlɪʃɪŋ	RRP					readlex	readlex	100	
abolition	NN1	RRP	𐑨𐑚𐑩𐑤𐑦𐑖𐑩𐑯	ˌæbəˈlɪʃən	RRP					readlex	readlex	100	
abolitionist	AJ0	RRP	𐑨𐑚𐑩𐑤𐑦𐑖𐑩𐑯𐑦𐑕𐑑	ˌæbəˈlɪʃənɪst	RRP					readlex	readlex	100	
abolitionist	NN1	RRP	𐑨𐑚𐑩𐑤𐑦𐑖𐑩𐑯𐑦𐑕𐑑	ˌæbəˈlɪʃənɪst	RRP					readlex	readlex	100	
abolitionists	NN2	RRP	𐑨𐑚𐑩𐑤𐑦𐑖𐑩𐑯𐑦𐑕𐑑𐑕	ˌæbəˈlɪʃənɪsts	RRP					readlex	readlex	100	
abominable	AJ0	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑩𐑚𐑩𐑤	əˈbɒmɪnəbəl	RRP					readlex	readlex	100	
abominably	AV0	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑩𐑚𐑤𐑦	əˈbɒmɪnəbli	RRP					readlex	readlex	100	
abominate	VVB	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑱𐑑	əˈbɒmɪneɪt	RRP					readlex	readlex	100	
abominate	VVI	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑱𐑑	əˈbɒmɪneɪt	RRP					readlex	readlex	100	
abominated	AJ0	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑱𐑑𐑩𐑛	əˈbɒmɪneɪtƏd	RRP					readlex	readlex	100	
abominated	VVD	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑱𐑑𐑩𐑛	əˈbɒmɪneɪtƏd	RRP					readlex	readlex	100	
abominated	VVN	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑱𐑑𐑩𐑛	əˈbɒmɪneɪtƏd	RRP					readlex	readlex	100	
abominates	VVZ	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑱𐑑𐑕	əˈbɒmɪneɪts	RRP					readlex	readlex	100	
abominating	VVG	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑱𐑑𐑦𐑙	əˈbɒmɪneɪtɪŋ	RRP					readlex	readlex	100	
abomination	NN1	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑱𐑖𐑩𐑯	əˌbɒmɪˈneɪʃən	RRP					readlex	readlex	100	
abominations	NN2	RRP	𐑩𐑚𐑪𐑥𐑦𐑯𐑱𐑖𐑩𐑯𐑟	əˌbɒmɪˈneɪʃənz	RRP					readlex	readlex	100	
abora	NP0	RRP	𐑩𐑚𐑹𐑩	ˈəˌbɔːRə	RRP					readlex	readlex	100	
aboriginal	AJ0	RRP	𐑨𐑚𐑼𐑦𐑡𐑦𐑯𐑩𐑤	ˌæbəˈrɪdʒɪnəl	RRP					readlex	readlex	100	
aboriginal	NN1	RRP	𐑨𐑚𐑼𐑦𐑡𐑦𐑯𐑩𐑤	ˌæbəˈrɪdʒɪnəl	RRP					readlex	readlex	100	
aboriginals	NN2	RRP	𐑨𐑚𐑼𐑦𐑡𐑦𐑯𐑩𐑤𐑟	ˌæbəˈrɪdʒɪnəlz	RRP					readlex	readlex	100	
aborigine	NN1	RRP	𐑨𐑚𐑼𐑦𐑡𐑦𐑯𐑦	ˌæbəˈrɪdʒɪni	RRP					readlex	readlex	100	
aborigine	NP0	RRP	𐑨𐑚𐑼𐑦𐑡𐑦𐑯𐑦	ˌæbəˈrɪdʒɪni	RRP					readlex	readlex	100	
aborigines	NN2	RRP	𐑨𐑚𐑼𐑦𐑡𐑦𐑯𐑦𐑟	ˌæbəˈrɪdʒɪniz	RRP					readlex	readlex	100	
aborigines	NP0	RRP	𐑨𐑚𐑼𐑦𐑡𐑦𐑯𐑦𐑟	ˌæbəˈrɪdʒɪniz	RRP					readlex	readlex	100	
abort	VVB	RRP	𐑩𐑚𐑹𐑑	əˈbɔːRt	RRP					readlex	readlex	100	
abort	VVI	RRP	𐑩𐑚𐑹𐑑	əˈbɔːRt	RRP					readlex	readlex	100	
aborted	AJ0	RRP	𐑩𐑚𐑹𐑑𐑩𐑛	əˈbɔːRtƏd	RRP					readlex	readlex	100	
aborted	VVD	RRP	𐑩𐑚𐑹𐑑𐑩𐑛	əˈbɔːRtƏd	RRP					readlex	readlex	100	
aborted	VVN	RRP	𐑩𐑚𐑹𐑑𐑩𐑛	əˈbɔːRtƏd	RRP					readlex	readlex	100	
aborting	VVG	RRP	𐑩𐑚𐑹𐑑𐑦𐑙	əˈbɔːRtɪŋ	RRP					readlex	readlex	100	
abortion	NN1	RRP	𐑩𐑚𐑹𐑖𐑩𐑯	əˈbɔːRʃən	RRP					readlex	readlex	100	
abortionist	NN1	RRP	𐑩𐑚𐑹𐑖𐑩𐑯𐑦𐑕𐑑	əˈbɔːRʃənɪst	RRP					readlex	readlex	100	
abortionists	NN2	RRP	𐑩𐑚𐑹𐑖𐑩𐑯𐑦𐑕𐑑𐑕	əˈbɔːRʃənɪsts	RRP					readlex	readlex	100	
abortions	NN2	RRP	𐑩𐑚𐑹𐑖𐑩𐑯𐑟	əˈbɔːRʃənz	RRP					readlex	readlex	100	
abortive	AJ0	RRP	𐑩𐑚𐑹𐑑𐑦𐑝	əˈbɔːRtɪv	RRP					readlex	readlex	100	
abortively	AV0	RRP	𐑩𐑚𐑹𐑑𐑦𐑝𐑤𐑦	əˈbɔːRtɪvli	RRP					readlex	readlex	100	
aborts	VVZ	RRP	𐑩𐑚𐑹𐑑𐑕	əˈbɔːRts	RRP					readlex	readlex	100	
abos	NN2	RRP	𐑨𐑚𐑴𐑟	ˈæbəʊz	RRP					readlex	readlex	100	
abound	VVB	RRP	𐑩𐑚𐑬𐑯𐑛	əˈbaʊnd	RRP					readlex	readlex	100	
abound	VVI	RRP	𐑩𐑚𐑬𐑯𐑛	əˈbaʊnd	RRP					readlex	readlex	100	
abounded	VVD	RRP	𐑩𐑚𐑬𐑯𐑛𐑩𐑛	əˈbaʊndƏd	RRP					readlex	readlex	100	
abounded	VVN	RRP	𐑩𐑚𐑬𐑯𐑛𐑩𐑛	əˈbaʊndƏd	RRP					readlex	readlex	100	
abounding	AJ0	RRP	𐑩𐑚𐑬𐑯𐑛𐑦𐑙	əˈbaʊndɪŋ	RRP					readlex	readlex	100	
abounding	VVG	RRP	𐑩𐑚𐑬𐑯𐑛𐑦𐑙	əˈbaʊndɪŋ	RRP					readlex	readlex	100	
abounds	VVZ	RRP	𐑩𐑚𐑬𐑯𐑛𐑟	əˈbaʊndz	RRP					readlex	readlex	100	
about	AV0	RRP	𐑩𐑚𐑬𐑑	əˈbaʊt	RRP					readlex	readlex	100	
about	AVP	RRP	𐑩𐑚𐑬𐑑	əˈbaʊt	RRP					readlex	readlex	100	
about	PRP	RRP	𐑩𐑚𐑬𐑑	əˈbaʊt	RRP					readlex	readlex	100	
about-face	AJ0	RRP	𐑩𐑚𐑬𐑑-𐑓𐑱𐑕	əˌbaʊt-ˈfeɪs	RRP					readlex	readlex	100	
about-face	NN1	RRP	𐑩𐑚𐑬𐑑-𐑓𐑱𐑕	əˌbaʊt-ˈfeɪs	RRP					readlex	readlex	100	
about-face	VVB	RRP	𐑩𐑚𐑬𐑑-𐑓𐑱𐑕	əˌbaʊt-ˈfeɪs	RRP					readlex	readlex	100	
about-face	VVI	RRP	𐑩𐑚𐑬𐑑-𐑓𐑱𐑕	əˌbaʊt-ˈfeɪs	RRP					readlex	readlex	100	
about-faced	VVD	RRP	𐑩𐑚𐑬𐑑-𐑓𐑱𐑕𐑑	əˌbaʊt-ˈfeɪst	RRP					readlex	readlex	100	
about-faced	VVN	RRP	𐑩𐑚𐑬𐑑-𐑓𐑱𐑕𐑑	əˌbaʊt-ˈfeɪst	RRP					readlex	readlex	100	
about-faces	VVZ	RRP	𐑩𐑚𐑬𐑑-𐑓𐑱𐑕𐑩𐑟	əˌbaʊt-ˈfeɪsƏz	RRP					readlex	readlex	100	
about-facing	VVG	RRP	𐑩𐑚𐑬𐑑-𐑓𐑱𐑕𐑦𐑙	əˌbaʊt-ˈfeɪsɪŋ	RRP					readlex	readlex	100	
above	AJ0	RRP	𐑩𐑚𐑳𐑝	əˈbʌv	RRP					readlex	readlex	100	
above	AV0	RRP	𐑩𐑚𐑳𐑝	əˈbʌv	RRP					readlex	readlex	100	
above	PRP	RRP	𐑩𐑚𐑳𐑝	əˈbʌv	RRP					readlex	readlex	100	
above board	AJ0	RRP	𐑩𐑚𐑳𐑝 𐑚𐑹𐑛	əˌbʌv ˈbɔːRd	RRP					readlex	readlex	100	
above board	AV0	RRP	𐑩𐑚𐑳𐑝 𐑚𐑹𐑛	əˌbʌv ˈbɔːRd	RRP					readlex	readlex	100	
above-mentioned	AJ0	RRP	𐑩𐑚𐑳𐑝-𐑥𐑧𐑯𐑖𐑩𐑯𐑛	ˌəbʌv-ˈmenʃənd	RRP					readlex	readlex	100	
above-named	AJ0	RRP	𐑩𐑚𐑳𐑝-𐑯𐑱𐑥𐑛	ˌəbʌv-ˈneɪmd	RRP					readlex	readlex	100	
abracadabra	ITJ	RRP	𐑨𐑚𐑮𐑩𐑒𐑩𐑛𐑨𐑚𐑮𐑩	ˌæbrəkəˈdæbrə	RRP					readlex	readlex	100	
abracadabra	NN1	RRP	𐑨𐑚𐑮𐑩𐑒𐑩𐑛𐑨𐑚𐑮𐑩	ˌæbrəkəˈdæbrə	RRP					readlex	readlex	100	
abrade	VVB	RRP	𐑩𐑚𐑮𐑱𐑛	əˈbreɪd	RRP					readlex	readlex	100	
abrade	VVI	RRP	𐑩𐑚𐑮𐑱𐑛	əˈbreɪd	RRP					readlex	readlex	100	
abraded	AJ0	RRP	𐑩𐑚𐑮𐑱𐑛𐑩𐑛	əˈbreɪdƏd	RRP					readlex	readlex	100	
abraded	VVD	RRP	𐑩𐑚𐑮𐑱𐑛𐑩𐑛	əˈbreɪdƏd	RRP					readlex	readlex	100	
abraded	VVN	RRP	𐑩𐑚𐑮𐑱𐑛𐑩𐑛	əˈbreɪdƏd	RRP					readlex	readlex	100	
abrades	VVZ	RRP	𐑩𐑚𐑮𐑱𐑛𐑟	əˈbreɪdz	RRP					readlex	readlex	100	
abrading	VVG	RRP	𐑩𐑚𐑮𐑱𐑛𐑦𐑙	əˈbreɪdɪŋ	RRP					readlex	readlex	100	
abraham	NP0	RRP	𐑱𐑚𐑮𐑩𐑣𐑨𐑥	ˈeɪbrəhæm	RRP					readlex	readlex	100	
abrasion	NN1	RRP	𐑩𐑚𐑮𐑱𐑠𐑩𐑯	əˈbreɪʒən	RRP					readlex	readlex	100	
abrasions	NN2	RRP	𐑩𐑚𐑮𐑱𐑠𐑩𐑯𐑟	əˈbreɪʒənz	RRP					readlex	readlex	100	
abrasive	AJ0	RRP	𐑩𐑚𐑮𐑱𐑕𐑦𐑝	əˈbreɪsɪv	RRP					readlex	readlex	100	
abrasive	NN1	RRP	𐑩𐑚𐑮𐑱𐑕𐑦𐑝	əˈbreɪsɪv	RRP					readlex	readlex	100	
abrasives	NN2	RRP	𐑩𐑚𐑮𐑱𐑕𐑦𐑝𐑟	əˈbreɪsɪvz	RRP					readlex	readlex	100	
abreast	AJ0	RRP	𐑩𐑚𐑮𐑧𐑕𐑑	əˈbrest	RRP					readlex	readlex	100	
abreast	AV0	RRP	𐑩𐑚𐑮𐑧𐑕𐑑	əˈbrest	RRP					readlex	readlex	100	
abridge	VVB	RRP	𐑩𐑚𐑮𐑦𐑡	əˈbrɪdʒ	RRP					readlex	readlex	100	
abridge	VVI	RRP	𐑩𐑚𐑮𐑦𐑡	əˈbrɪdʒ	RRP					readlex	readlex	100	
abridged	AJ0	RRP	𐑩𐑚𐑮𐑦𐑡𐑛	əˈbrɪdʒd	RRP					readlex	readlex	100	
abridged	VVD	RRP	𐑩𐑚𐑮𐑦𐑡𐑛	əˈbrɪdʒd	RRP					readlex	readlex	100	
abridged	VVN	RRP	𐑩𐑚𐑮𐑦𐑡𐑛	əˈbrɪdʒd	RRP					readlex	readlex	100	
abridgement	NN1	RRP	𐑩𐑚𐑮𐑦𐑡𐑥𐑩𐑯𐑑	əˈbrɪdʒmənt	RRP					readlex	readlex	100	
abridgements	NN2	RRP	𐑩𐑚𐑮𐑦𐑡𐑥𐑩𐑯𐑑𐑕	əˈbrɪdʒmənts	RRP					readlex	readlex	100	
abridges	VVZ	RRP	𐑩𐑚𐑮𐑦𐑡𐑩𐑟	əˈbrɪdʒƏz	RRP					readlex	readlex	100	
abridging	VVG	RRP	𐑩𐑚𐑮𐑦𐑡𐑦𐑙	əˈbrɪdʒɪŋ	RRP					readlex	readlex	100	
abridgment	NN1	RRP	𐑩𐑚𐑮𐑦𐑡𐑥𐑩𐑯𐑑	əˈbrɪdʒmənt	RRP					readlex	readlex	100	
abridgments	NN2	RRP	𐑩𐑚𐑮𐑦𐑡𐑥𐑩𐑯𐑑𐑕	əˈbrɪdʒmənts	RRP					readlex	readlex	100	
abroad	AV0	RRP	𐑩𐑚𐑮𐑷𐑛	əˈbrɔːd	RRP					readlex	readlex	100	
abrogate	VVB	RRP	𐑨𐑚𐑮𐑩𐑜𐑱𐑑	ˈæbrəɡeɪt	RRP					readlex	readlex	100	
abrogate	VVI	RRP	𐑨𐑚𐑮𐑩𐑜𐑱𐑑	ˈæbrəɡeɪt	RRP					readlex	readlex	100	
abrogated	VVD	RRP	𐑨𐑚𐑮𐑩𐑜𐑱𐑑𐑩𐑛	ˈæbrəɡeɪtƏd	RRP					readlex	readlex	100	
abrogated	VVN	RRP	𐑨𐑚𐑮𐑩𐑜𐑱𐑑𐑩𐑛	ˈæbrəɡeɪtƏd	RRP					readlex	readlex	100	
abrogates	VVZ	RRP	𐑨𐑚𐑮𐑩𐑜𐑱𐑑𐑕	ˈæbrəɡeɪts	RRP					readlex	readlex	100	
abrogating	VVG	RRP	𐑨𐑚𐑮𐑩𐑜𐑱𐑑𐑦𐑙	ˈæbrəɡeɪtɪŋ	RRP					readlex	readlex	100	
abrogation	NN1	RRP	𐑨𐑚𐑮𐑩𐑜𐑱𐑖𐑩𐑯	ˌæbrəˈɡeɪʃən	RRP					readlex	readlex	100	
abrogations	NN2	RRP	𐑨𐑚𐑮𐑩𐑜𐑱𐑖𐑩𐑯𐑟	ˌæbrəˈɡeɪʃənz	RRP					readlex	readlex	100	
abrupt	AJ0	RRP	𐑩𐑚𐑮𐑳𐑐𐑑	əˈbrʌpt	RRP					readlex	readlex	100	
abruptly	AV0	RRP	𐑩𐑚𐑮𐑳𐑐𐑑𐑤𐑦	əˈbrʌptli	RRP					readlex	readlex	100	
abruptness	NN1	RRP	𐑩𐑚𐑮𐑳𐑐𐑑𐑯𐑩𐑕	əˈbrʌptnəs	RRP					readlex	readlex	100	
abscess	NN1	RRP	𐑨𐑚𐑕𐑧𐑕	ˈæbses	RRP					readlex	readlex	100	
abscesses	NN2	RRP	𐑨𐑚𐑕𐑧𐑕𐑩𐑟	ˈæbsesƏz	RRP					readlex	readlex	100	
abscond	VVB	RRP	𐑩𐑚𐑕𐑒𐑪𐑯𐑛	əbˈskɒnd	RRP					readlex	readlex	100	
abscond	VVI	RRP	𐑩𐑚𐑕𐑒𐑪𐑯𐑛	əbˈskɒnd	RRP					readlex	readlex	100	
absconded	AJ0	RRP	𐑩𐑚𐑕𐑒𐑪𐑯𐑛𐑩𐑛	əbˈskɒndƏd	RRP					readlex	readlex	100	
absconded	VVD	RRP	𐑩𐑚𐑕𐑒𐑪𐑯𐑛𐑩𐑛	əbˈskɒndƏd	RRP					readlex	readlex	100	
absconded	VVN	RRP	𐑩𐑚𐑕𐑒𐑪𐑯𐑛𐑩𐑛	əbˈskɒndƏd	RRP					readlex	readlex	100	
absconding	AJ0	RRP	𐑩𐑚𐑕𐑒𐑪𐑯𐑛𐑦𐑙	əbˈskɒndɪŋ	RRP					readlex	readlex	100	
absconding	VVG	RRP	𐑩𐑚𐑕𐑒𐑪𐑯𐑛𐑦𐑙	əbˈskɒndɪŋ	RRP					readlex	readlex	100	
absconds	VVZ	RRP	𐑩𐑚𐑕𐑒𐑪𐑯𐑛𐑟	əbˈskɒndz	RRP					readlex	readlex	100	
absence	NN1	RRP	𐑨𐑚𐑕𐑩𐑯𐑕	ˈæbsəns	RRP					readlex	readlex	100	
absences	NN2	RRP	𐑨𐑚𐑕𐑩𐑯𐑕𐑩𐑟	ˈæbsənsƏz	RRP					readlex	readlex	100	
absent	AJ0	RRP	𐑨𐑚𐑕𐑩𐑯𐑑	ˈæbsənt	RRP					readlex	readlex	100	
absent	NN1	RRP	𐑨𐑚𐑕𐑩𐑯𐑑	ˈæbsənt	RRP					readlex	readlex	100	
absent	VVB	RRP	𐑩𐑚𐑕𐑧𐑯𐑑	əbˈsent	RRP					readlex	readlex	100	
absent	VVI	RRP	𐑩𐑚𐑕𐑧𐑯𐑑	əbˈsent	RRP					readlex	readlex	100	
absent-minded	AJ0	RRP	𐑨𐑚𐑕𐑩𐑯𐑑-𐑥𐑲𐑯𐑛𐑩𐑛	ˌæbsənt-ˈmaɪndƏd	RRP					readlex	readlex	100	
absent-mindedly	AV0	RRP	𐑨𐑚𐑕𐑩𐑯𐑑-𐑥𐑲𐑯𐑛𐑩𐑛𐑤𐑦	ˌæbsənt-ˈmaɪndƏdli	RRP					readlex	readlex	100	
absent-mindedness	NN1	RRP	𐑨𐑚𐑕𐑩𐑯𐑑-𐑥𐑲𐑯𐑛𐑩𐑛𐑯𐑩𐑕	ˌæbsənt-ˈmaɪndƏdnəs	RRP					readlex	readlex	100	
absented	VVD	RRP	𐑩𐑚𐑕𐑧𐑯𐑑𐑩𐑛	əbˈsentƏd	RRP					readlex	readlex	100	
absented	VVN	RRP	𐑩𐑚𐑕𐑧𐑯𐑑𐑩𐑛	əbˈsentƏd	RRP					readlex	readlex	100	
absentee	NN1	RRP	𐑨𐑚𐑕𐑩𐑯𐑑𐑰	ˌæbsənˈtiː	RRP					readlex	readlex	100	
absenteeism	NN1	RRP	𐑨𐑚𐑕𐑩𐑯𐑑𐑰𐑦𐑟𐑩𐑥	ˌæbsənˈtiːɪzəm	RRP					readlex	readlex	100	
absentees	NN2	RRP	𐑨𐑚𐑕𐑩𐑯𐑑𐑰𐑟	ˌæbsənˈtiːz	RRP					readlex	readlex	100	
absenting	AJ0	RRP	𐑩𐑚𐑕𐑧𐑯𐑑𐑦𐑙	əbˈsentɪŋ	RRP					readlex	readlex	100	
absenting	VVG	RRP	𐑩𐑚𐑕𐑧𐑯𐑑𐑦𐑙	əbˈsentɪŋ	RRP					readlex	readlex	100	
absently	AV0	RRP	𐑨𐑚𐑕𐑩𐑯𐑑𐑤𐑦	ˈæbsəntli	RRP					readlex	readlex	100	
absentminded	AJ0	RRP	𐑨𐑚𐑕𐑩𐑯𐑑𐑥𐑲𐑯𐑛𐑩𐑛	ˌæbsəntˈmaɪndƏd	RRP					readlex	readlex	100	
absentmindedness	NN1	RRP	𐑨𐑚𐑕𐑩𐑯𐑑𐑥𐑲𐑯𐑛𐑩𐑛𐑯𐑩𐑕	ˌæbsəntˈmaɪndƏdnəs	RRP					readlex	readlex	100	
absents	VVZ	RRP	𐑩𐑚𐑕𐑧𐑯𐑑𐑕	əbˈsents	RRP					readlex	readlex	100	
absinth	NN1	RRP	𐑨𐑚𐑕𐑦𐑯𐑔	ˈæbsɪnθ	RRP					readlex	readlex	100	
absinthe	NN1	RRP	𐑨𐑚𐑕𐑦𐑯𐑔	ˈæbsɪnθ	RRP					readlex	readlex	100	
absolute	AJ0	RRP	𐑨𐑚𐑕𐑩𐑤𐑵𐑑	ˈæbsəluːt	RRP					readlex	readlex	100	
absolutely	AV0	RRP	𐑨𐑚𐑕𐑩𐑤𐑵𐑑𐑤𐑦	ˈæbsəluːtli	RRP					readlex	readlex	100	
absolution	NN1	RRP	𐑨𐑚𐑕𐑩𐑤𐑵𐑖𐑩𐑯	ˌæbsəˈluːʃən	RRP					readlex	readlex	100	
absolutism	NN1	RRP	𐑨𐑚𐑕𐑩𐑤𐑵𐑑𐑦𐑟𐑩𐑥	ˌæbsəˈluːtɪzəm	RRP					readlex	readlex	100	
absolutist	AJ0	RRP	𐑨𐑚𐑕𐑩𐑤𐑵𐑑𐑦𐑕𐑑	ˈæbsəluːtɪst	RRP					readlex	readlex	100	
absolve	VVB	RRP	𐑩𐑚𐑟𐑪𐑤𐑝	əbˈzɒlv	RRP					readlex	readlex	100	
absolve	VVI	RRP	𐑩𐑚𐑟𐑪𐑤𐑝	əbˈzɒlv	RRP					readlex	readlex	100	
absolved	AJ0	RRP	𐑩𐑚𐑟𐑪𐑤𐑝𐑛	əbˈzɒlvd	RRP					readlex	readlex	100	
absolved	VVD	RRP	𐑩𐑚𐑟𐑪𐑤𐑝𐑛	əbˈzɒlvd	RRP					readlex	readlex	100	
absolved	VVN	RRP	𐑩𐑚𐑟𐑪𐑤𐑝𐑛	əbˈzɒlvd	RRP					readlex	readlex	100	
absolves	VVZ	RRP	𐑩𐑚𐑟𐑪𐑤𐑝𐑟	əbˈzɒlvz	RRP					readlex	readlex	100	
absolving	VVG	RRP	𐑩𐑚𐑟𐑪𐑤𐑝𐑦𐑙	əbˈzɒlvɪŋ	RRP					readlex	readlex	100	
absorb	VVB	RRP	𐑩𐑚𐑕𐑹𐑚	əbˈsɔːRb	RRP					readlex	readlex	100	
absorb	VVI	RRP	𐑩𐑚𐑕𐑹𐑚	əbˈsɔːRb	RRP					readlex	readlex	100	
absorbed	AJ0	RRP	𐑩𐑚𐑕𐑹𐑚𐑛	əbˈsɔːRbd	RRP					readlex	readlex	100	
absorbed	VVD	RRP	𐑩𐑚𐑕𐑹𐑚𐑛	əbˈsɔːRbd	RRP					readlex	readlex	100	
absorbed	VVN	RRP	𐑩𐑚𐑕𐑹𐑚𐑛	əbˈsɔːRbd	RRP					readlex	readlex	100	
absorbent	AJ0	RRP	𐑩𐑚𐑕𐑹𐑚𐑩𐑯𐑑	əbˈsɔːRbənt	RRP					readlex	readlex	100	
absorbent	NN0	RRP	𐑩𐑚𐑕𐑹𐑚𐑩𐑯𐑑	əbˈsɔːRbənt	RRP					readlex	readlex	100	
absorbent	NN1	RRP	𐑩𐑚𐑕𐑹𐑚𐑩𐑯𐑑	əbˈsɔːRbənt	RRP					readlex	readlex	100	
absorbents	NN2	RRP	𐑩𐑚𐑕𐑹𐑚𐑩𐑯𐑑𐑕	əbˈsɔːRbənts	RRP					readlex	readlex	100	
absorbing	AJ0	RRP	𐑩𐑚𐑕𐑹𐑚𐑦𐑙	əbˈsɔːRbɪŋ	RRP					readlex	readlex	100	
absorbing	VVG	RRP	𐑩𐑚𐑕𐑹𐑚𐑦𐑙	əbˈsɔːRbɪŋ	RRP					readlex	readlex	100	
absorbs	VVZ	RRP	𐑩𐑚𐑕𐑹𐑚𐑟	əbˈsɔːRbz	RRP					readlex	readlex	100	
absorption	NN1	RRP	𐑩𐑚𐑕𐑹𐑐𐑖𐑩𐑯	əbˈsɔːRpʃən	RRP					readlex	readlex	100	
abstain	VVB	RRP	𐑩𐑚𐑕𐑑𐑱𐑯	əbˈsteɪn	RRP					readlex	readlex	100	
abstain	VVI	RRP	𐑩𐑚𐑕𐑑𐑱𐑯	əbˈsteɪn	RRP					readlex	readlex	100	
abstained	VVD	RRP	𐑩𐑚𐑕𐑑𐑱𐑯𐑛	əbˈsteɪnd	RRP					readlex	readlex	100	
abstained	VVN	RRP	𐑩𐑚𐑕𐑑𐑱𐑯𐑛	əbˈsteɪnd	RRP					readlex	readlex	100	
abstainer	NN1	RRP	𐑩𐑚𐑕𐑑𐑱𐑯𐑼	əbˈsteɪnəR	RRP					readlex	readlex	100	
abstainers	NN2	RRP	𐑩𐑚𐑕𐑑𐑱𐑯𐑼𐑟	əbˈsteɪnəRz	RRP					readlex	readlex	100	
abstaining	VVG	RRP	𐑩𐑚𐑕𐑑𐑱𐑯𐑦𐑙	əbˈsteɪnɪŋ	RRP					readlex	readlex	100	
abstains	VVZ	RRP	𐑩𐑚𐑕𐑑𐑱𐑯𐑟	əbˈsteɪnz	RRP					readlex	readlex	100	
abstemious	AJ0	RRP	𐑩𐑚𐑕𐑑𐑰𐑥𐑾𐑕	əbˈstiːmɪəs	RRP					readlex	readlex	100	
abstemiously	AV0	RRP	𐑩𐑚𐑕𐑑𐑰𐑥𐑾𐑕𐑤𐑦	əbˈstiːmɪəsli	RRP					readlex	readlex	100	
abstemiousness	NN1	RRP	𐑩𐑚𐑕𐑑𐑰𐑥𐑾𐑕𐑯𐑩𐑕	əbˈstiːmɪəsnəs	RRP					readlex	readlex	100	
abstention	NN1	RRP	𐑩𐑚𐑕𐑑𐑧𐑯𐑖𐑩𐑯	əbˈstenʃən	RRP					readlex	readlex	100	
abstentions	NN2	RRP	𐑩𐑚𐑕𐑑𐑧𐑯𐑖𐑩𐑯𐑟	əbˈstenʃənz	RRP					readlex	readlex	100	
abstinence	NN1	RRP	𐑨𐑚𐑕𐑑𐑦𐑯𐑩𐑯𐑕	ˈæbstɪnəns	RRP					readlex	readlex	100	
abstract	AJ0	RRP	𐑨𐑚𐑕𐑑𐑮𐑨𐑒𐑑	ˈæbstrækt	RRP					readlex	readlex	100	
abstract	NN1	RRP	𐑨𐑚𐑕𐑑𐑮𐑨𐑒𐑑	ˈæbstrækt	RRP					readlex	readlex	100	
abstract	VVB	RRP	𐑩𐑚𐑕𐑑𐑮𐑨𐑒𐑑	əbˈstrækt	RRP					readlex	readlex	100	
abstract	VVI	RRP	𐑩𐑚𐑕𐑑𐑮𐑨𐑒𐑑	əbˈstrækt	RRP					readlex	readlex	100	
abstracted	AJ0	RRP	𐑩𐑚𐑕𐑑𐑮𐑨𐑒𐑑𐑩𐑛	əbˈstræktƏd	RRP					readlex	readlex	100	
abstracted	VVD	RRP	𐑩𐑚𐑕𐑑𐑮𐑨𐑒𐑑𐑩𐑛	əbˈstræktƏd	RRP					readlex	readlex	100	
abstracted	VVN	RRP	𐑩𐑚𐑕𐑑𐑮𐑨𐑒𐑑𐑩𐑛	əbˈstræktƏd	RRP					readlex	readlex	100	
abstractedly	AV0	RRP	𐑩𐑚𐑕𐑑𐑮𐑨𐑒𐑑𐑩𐑛𐑤𐑦	əbˈstræktƏdli	RRP					readlex	readlex	100	
abstracting	AJ0	RRP	𐑩𐑚𐑕𐑑𐑮𐑨𐑒𐑑𐑦𐑙	əbˈstræktɪŋ	RRP					readlex	readlex	100	
abstracting	VVG	RRP	𐑩𐑚𐑕𐑑𐑮𐑨𐑒𐑑𐑦𐑙	əbˈstræktɪŋ	RRP					readlex	readlex	100	
abstraction	NN1	RRP	𐑩𐑚𐑕𐑑𐑮𐑨𐑒𐑖𐑩𐑯	əbˈstrækʃən	RRP					readlex	readlex	100	
