word,pos,var,shaw,ipa,verdict,shaw_override,pos_override,var_override,ipa_override,source,status,confidence,notes
a fortiori,AJ0,CotCaught,𐑱 𐑓𐑷𐑮𐑖𐑦𐑷𐑮𐑦,ˌeɪ ˌforʃiˈori,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑱 𐑓𐑪𐑮𐑖𐑦𐑪𐑮𐑦
a fortiori,AJ0,CotCaught,𐑱 𐑓𐑷𐑮𐑑𐑦𐑷𐑮𐑦,ˌeɪ ˌfortiˈori,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑱 𐑓𐑪𐑮𐑑𐑦𐑪𐑮𐑦
a fortiori,AJ0,GenAm,𐑱 𐑓𐑪𐑮𐑖𐑦𐑪𐑮𐑲,ˌeɪ ˌforʃiˈorˌaɪ,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑓𐑹𐑑𐑦𐑹𐑲
a fortiori,AJ0,GenAm,𐑱 𐑓𐑪𐑮𐑑𐑦𐑪𐑮𐑲,ˌeɪ ˌfortiˈorˌaɪ,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑓𐑹𐑑𐑦𐑹𐑲
a fortiori,AJ0,GenAm,𐑱 𐑓𐑪𐑮𐑖𐑦𐑪𐑮𐑦,ˌeɪ ˌforʃiˈori,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑓𐑹𐑑𐑦𐑹𐑲
a fortiori,AJ0,GenAm,𐑱 𐑓𐑪𐑮𐑑𐑦𐑪𐑮𐑦,ˌeɪ ˌfortiˈori,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑓𐑹𐑑𐑦𐑹𐑲
a fortiori,AJ0,RSSB,𐑱 𐑓𐑹𐑑𐑦𐑹𐑦,ˌeɪ fɔːrtiɔːri,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑓𐑹𐑑𐑦𐑹𐑲
a fortiori,AV0,CotCaught,𐑱 𐑓𐑷𐑮𐑖𐑦𐑷𐑮𐑲,ˌeɪ ˌforʃiˈorˌaɪ,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑱 𐑓𐑪𐑮𐑖𐑦𐑪𐑮𐑲
a fortiori,AV0,CotCaught,𐑱 𐑓𐑷𐑮𐑑𐑦𐑷𐑮𐑲,ˌeɪ ˌfortiˈorˌaɪ,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑱 𐑓𐑪𐑮𐑑𐑦𐑪𐑮𐑲
a fortiori,AV0,CotCaught,𐑱 𐑓𐑷𐑮𐑖𐑦𐑷𐑮𐑦,ˌeɪ ˌforʃiˈori,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑱 𐑓𐑪𐑮𐑖𐑦𐑪𐑮𐑦
a fortiori,AV0,CotCaught,𐑱 𐑓𐑷𐑮𐑑𐑦𐑷𐑮𐑦,ˌeɪ ˌfortiˈori,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑱 𐑓𐑪𐑮𐑑𐑦𐑪𐑮𐑦
a fortiori,AV0,GenAm,𐑱 𐑓𐑪𐑮𐑖𐑦𐑪𐑮𐑲,ˌeɪ ˌforʃiˈorˌaɪ,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑓𐑹𐑑𐑦𐑹𐑲
a fortiori,AV0,GenAm,𐑱 𐑓𐑪𐑮𐑑𐑦𐑪𐑮𐑲,ˌeɪ ˌfortiˈorˌaɪ,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑓𐑹𐑑𐑦𐑹𐑲
a fortiori,AV0,GenAm,𐑱 𐑓𐑪𐑮𐑖𐑦𐑪𐑮𐑦,ˌeɪ ˌforʃiˈori,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑓𐑹𐑑𐑦𐑹𐑲
a fortiori,AV0,GenAm,𐑱 𐑓𐑪𐑮𐑑𐑦𐑪𐑮𐑦,ˌeɪ ˌfortiˈori,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑓𐑹𐑑𐑦𐑹𐑲
a fortiori,AV0,RSSB,𐑱 𐑓𐑹𐑑𐑦𐑹𐑦,ˌeɪ fɔːrtiɔːri,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑓𐑹𐑑𐑦𐑹𐑲
a friend in need is a friend indeed,UNC,GenAm,𐑩 𐑓𐑮𐑧𐑯𐑛 𐑩𐑯 𐑯𐑦𐑛 𐑦𐑟 𐑩 𐑓𐑮𐑧𐑯𐑛 𐑦𐑯𐑛𐑦𐑛,ə ˌfrend ən ˈnid ɪz ə ˌfrend ɪnˈdid,,,,,,wiktionary,new,89,shave_says:𐑩 𐑓𐑮𐑧𐑯𐑛 𐑦𐑯 𐑯𐑰𐑛 𐑦𐑟 𐑩 𐑓𐑮𐑧𐑯𐑛 𐑦𐑯𐑛𐑰𐑛
a la,PRP,CotCaught,𐑷 𐑤𐑷,ɒ lɒ,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪 𐑤𐑪
a la,PRP,GenAm,𐑪 𐑤𐑪,ɒ lɒ,,,,,,wiktionary,new,89,shave_says:𐑩 𐑤𐑭
a la,PRP,RSSB,𐑨 𐑤𐑨,æ læ,,,,,,wiktionary,new,89,shave_says:𐑩 𐑤𐑭
a la minute,AJ0,CotCaught,𐑷𐑤𐑩𐑥𐑦𐑯𐑫𐑑,ˌɒləmiˈnut,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪𐑤𐑩𐑥𐑦𐑯𐑫𐑑
a la minute,AJ0,GenAm,𐑪𐑤𐑩𐑥𐑦𐑯𐑫𐑑,ˌɒləmiˈnut,,,,,,wiktionary,new,89,shave_says:𐑩 𐑤𐑭 𐑥𐑦𐑯𐑦𐑑
a la minute,AV0,CotCaught,𐑷𐑤𐑩𐑥𐑦𐑯𐑫𐑑,ˌɒləmiˈnut,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪𐑤𐑩𐑥𐑦𐑯𐑫𐑑
a la minute,AV0,GenAm,𐑪𐑤𐑩𐑥𐑦𐑯𐑫𐑑,ˌɒləmiˈnut,,,,,,wiktionary,new,89,shave_says:𐑩 𐑤𐑭 𐑥𐑦𐑯𐑦𐑑
a little bird told me,UNC,GenAm,𐑩 𐑤𐑦𐑑𐑩𐑤 𐑚𐑻𐑛 𐑑𐑴𐑤𐑛 𐑥𐑦,ə ˌlɪtəl bɜːRd ˈtoʊld mi,,,,,,wiktionary,new,89,shave_says:𐑩 𐑤𐑦𐑑𐑩𐑤 𐑚𐑻𐑛 𐑑𐑴𐑤𐑛 𐑥𐑰
a little bit of bread and no cheese,ITJ,GenAm,𐑩 𐑤𐑦𐑑𐑩𐑤 𐑚𐑦𐑑𐑩𐑝 𐑚𐑮𐑧𐑛𐑩𐑯 𐑯𐑴 𐑗𐑦𐑟,ə ˈlɪtəl ˈbɪtəv ˈbredən noʊ ˈtʃiz,,,,,,wiktionary,new,89,shave_says:𐑩 𐑤𐑦𐑑𐑩𐑤 𐑚𐑦𐑑 𐑝 𐑚𐑮𐑧𐑛 𐑯 𐑯𐑴 𐑗𐑰𐑟
a little bit of bread and no cheese,ITJ,RSSB,𐑩 𐑤𐑦𐑑𐑩𐑤 𐑚𐑦𐑑𐑩𐑝 𐑚𐑮𐑧𐑛𐑩𐑯 𐑯𐑴 𐑗𐑰𐑟,ə lɪtəl bɪtəv bredən nəʊ tʃiːz,,,,,,wiktionary,new,89,shave_says:𐑩 𐑤𐑦𐑑𐑩𐑤 𐑚𐑦𐑑 𐑝 𐑚𐑮𐑧𐑛 𐑯 𐑯𐑴 𐑗𐑰𐑟
a priori,AJ0,CotCaught,𐑷 𐑐𐑮𐑦𐑷𐑮𐑦,ˌɒ priˈori,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑪 𐑐𐑮𐑦𐑪𐑮𐑦
a priori,AJ0,CotCaught,𐑨 𐑐𐑮𐑦𐑷𐑮𐑦,ˌæ priˈori,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑨 𐑐𐑮𐑦𐑪𐑮𐑦
a priori,AJ0,CotCaught,𐑱 𐑐𐑮𐑦𐑷𐑮𐑦,ˌeɪ priˈori,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑱 𐑐𐑮𐑦𐑪𐑮𐑦
a priori,AJ0,CotCaught,𐑱 𐑐𐑮𐑲𐑷𐑮𐑲,ˌeɪ praɪˈoraɪ,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑱 𐑐𐑮𐑲𐑪𐑮𐑲
a priori,AJ0,GenAm,𐑪 𐑐𐑮𐑦𐑪𐑮𐑦,ˌɒ priˈori,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑐𐑮𐑲𐑹𐑦
a priori,AJ0,GenAm,𐑨 𐑐𐑮𐑦𐑪𐑮𐑦,ˌæ priˈori,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑐𐑮𐑲𐑹𐑦
a priori,AJ0,GenAm,𐑱 𐑐𐑮𐑦𐑪𐑮𐑦,ˌeɪ priˈori,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑐𐑮𐑲𐑹𐑦
a priori,AJ0,GenAm,𐑱 𐑐𐑮𐑲𐑪𐑮𐑲,ˌeɪ praɪˈoraɪ,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑐𐑮𐑲𐑹𐑦
a priori,AJ0,RSSB,𐑭 𐑐𐑮𐑦𐑹𐑦,ˌɑː priɔːri,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑐𐑮𐑲𐑹𐑦
a priori,AV0,CotCaught,𐑷 𐑐𐑮𐑦𐑷𐑮𐑦,ˌɒ priˈori,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑪 𐑐𐑮𐑦𐑪𐑮𐑦
a priori,AV0,CotCaught,𐑨 𐑐𐑮𐑦𐑷𐑮𐑦,ˌæ priˈori,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑨 𐑐𐑮𐑦𐑪𐑮𐑦
a priori,AV0,CotCaught,𐑱 𐑐𐑮𐑦𐑷𐑮𐑦,ˌeɪ priˈori,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑱 𐑐𐑮𐑦𐑪𐑮𐑦
a priori,AV0,CotCaught,𐑱 𐑐𐑮𐑲𐑷𐑮𐑲,ˌeɪ praɪˈoraɪ,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑱 𐑐𐑮𐑲𐑪𐑮𐑲
a priori,AV0,GenAm,𐑪 𐑐𐑮𐑦𐑪𐑮𐑦,ˌɒ priˈori,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑐𐑮𐑲𐑹𐑦
a priori,AV0,GenAm,𐑨 𐑐𐑮𐑦𐑪𐑮𐑦,ˌæ priˈori,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑐𐑮𐑲𐑹𐑦
a priori,AV0,GenAm,𐑱 𐑐𐑮𐑦𐑪𐑮𐑦,ˌeɪ priˈori,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑐𐑮𐑲𐑹𐑦
a priori,AV0,GenAm,𐑱 𐑐𐑮𐑲𐑪𐑮𐑲,ˌeɪ praɪˈoraɪ,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑐𐑮𐑲𐑹𐑦
a priori,AV0,RSSB,𐑭 𐑐𐑮𐑦𐑹𐑦,ˌɑː priɔːri,,,,,,wiktionary,supplement,89,shave_says:𐑩 𐑐𐑮𐑲𐑹𐑦
a quo,AV0,CotCaught,𐑷𐑒𐑢𐑴,ɒˈkwoʊ,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪𐑒𐑢𐑴
a quo,AV0,GenAm,𐑪𐑒𐑢𐑴,ɒˈkwoʊ,,,,,,wiktionary,new,89,shave_says:𐑩 𐑒𐑢𐑴
a quo,AV0,RRP,𐑱𐑒𐑢𐑴,eɪˈkwəʊ,keep,𐑱 𐑒𐑢𐑴,,,,wiktionary,new,89,shave_says:𐑩 𐑒𐑢𐑴
a quo,AV0,RSSB,𐑭𐑒𐑢𐑴,ɑːˈkwəʊ,,,,,,wiktionary,new,89,shave_says:𐑩 𐑒𐑢𐑴
a rolling stone gathers no moss,UNC,CotCaught,𐑩 𐑮𐑷𐑤𐑦𐑙 𐑕𐑑𐑴𐑯 𐑜𐑨𐑞𐑼𐑟 𐑯𐑴 𐑥𐑷𐑕,ə ˈrolɪŋ stoʊn ˈɡæðərz noʊ mɒs,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑩 𐑮𐑪𐑤𐑦𐑙 𐑕𐑑𐑴𐑯 𐑜𐑨𐑞𐑼𐑟 𐑯𐑴 𐑥𐑪𐑕
a rolling stone gathers no moss,UNC,GenAm,𐑩 𐑮𐑪𐑤𐑦𐑙 𐑕𐑑𐑴𐑯 𐑜𐑨𐑞𐑼𐑟 𐑯𐑴 𐑥𐑪𐑕,ə ˈrolɪŋ stoʊn ˈɡæðərz noʊ mɒs,,,,,,wiktionary,new,89,shave_says:𐑩 𐑮𐑴𐑤𐑦𐑙 𐑕𐑑𐑴𐑯 𐑜𐑨𐑞𐑼𐑟 𐑯𐑴 𐑥𐑪𐑕
a short drop and a sudden stop,NN1,RSSB,𐑩 𐑖𐑷𐑮 𐑛𐑮𐑪𐑐 𐑩𐑯 𐑩 𐑕𐑳𐑛𐑩𐑯 𐑕𐑑𐑪𐑐,ə ˌʃɔr ˈdrɒp ən ə ˌsʌdən ˈstɒp,,,,,,wiktionary,new,89,shave_says:𐑩 𐑖𐑹𐑑 𐑛𐑮𐑪𐑐 𐑯 𐑩 𐑕𐑳𐑛𐑩𐑯 𐑕𐑑𐑪𐑐
a tergo,AV0,CotCaught,𐑷𐑑𐑧𐑮 𐑜𐑴,ɒˈter ɡoʊ,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪𐑑𐑧𐑮 𐑜𐑴
a tergo,AV0,GenAm,𐑪𐑑𐑧𐑮 𐑜𐑴,ɒˈter ɡoʊ,,,,,,wiktionary,new,89,shave_says:𐑩 𐑑𐑧𐑮𐑜𐑴
a ton,AV0,CotCaught,𐑩 𐑑𐑷𐑯,ə ˈtɒn,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑩 𐑑𐑪𐑯
a ton,AV0,RRP,𐑩 𐑑𐑪𐑯,ə ˈtɒn,drop,,,,,wiktionary,new,89,shave_says:𐑩 𐑑𐑳𐑯
a woman needs a man like a fish needs a bicycle,UNC,GenAm,𐑩 𐑢𐑫𐑥𐑩𐑯 𐑯𐑦𐑛𐑟 𐑩 𐑥𐑨𐑯 𐑤𐑲𐑒 𐑩 𐑓𐑦𐑖 𐑯𐑦𐑛𐑟 𐑩 𐑚𐑲𐑕𐑦𐑒𐑩𐑤,ə ˈwʊmən ˌnidz ə ˈmæn laɪk ə ˈfɪʃ ˌnidz ə ˈbaɪˌsɪkəl,,,,,,wiktionary,new,89,shave_says:𐑩 𐑢𐑫𐑥𐑩𐑯 𐑯𐑰𐑛𐑟 𐑩 𐑥𐑨𐑯 𐑤𐑲𐑒 𐑩 𐑓𐑦𐑖 𐑯𐑰𐑛𐑟 𐑩 𐑚𐑲𐑕𐑦𐑒𐑩𐑤
a-burton,AJ0,GenAm,𐑩𐑚𐑻𐑑𐑩𐑯,əˈbɜːRtən,,,,,,wiktionary,new,89,shave_says:𐑩-𐑚𐑻𐑑𐑩𐑯
a-burton,AJ0,RSSB,𐑩𐑚𐑻𐑮𐑑𐑩𐑯,əbɜːRRtən,,,,,,wiktionary,new,89,shave_says:𐑩-𐑚𐑻𐑑𐑩𐑯
a-burton,AV0,GenAm,𐑩𐑚𐑻𐑑𐑩𐑯,əˈbɜːRtən,,,,,,wiktionary,new,89,shave_says:𐑩-𐑚𐑻𐑑𐑩𐑯
a-burton,AV0,RSSB,𐑩𐑚𐑻𐑮𐑑𐑩𐑯,əbɜːRRtən,,,,,,wiktionary,new,89,shave_says:𐑩-𐑚𐑻𐑑𐑩𐑯
a-double-s,NN1,GenAm,𐑱 𐑛𐑳𐑚𐑩𐑤 𐑧𐑕,ˌeɪ ˌdʌbəl ˈes,,,,,,wiktionary,new,89,shave_says:𐑩-𐑛𐑳𐑚𐑩𐑤-𐑟
a-hole,NN1,RRP,𐑱𐑣𐑴𐑤,ˈeɪhəʊl,keep,𐑱-𐑣𐑴𐑤,,,,wiktionary,new,89,shave_says:𐑩-𐑣𐑴𐑤
A-list,AJ0,RRP,𐑱𐑤𐑦𐑕𐑑,ˈeɪlɪst,keep,𐑱-𐑤𐑦𐑕𐑑,,,,wiktionary,new,89,shave_says:⸰AACOM
A-list,NN1,RRP,𐑱𐑤𐑦𐑕𐑑,ˈeɪlɪst,keep,𐑱-𐑤𐑦𐑕𐑑,,,,wiktionary,new,89,shave_says:⸰AACOM
A-lister,NN1,GenAm,𐑱 𐑤𐑦𐑕𐑑𐑼,eɪ lɪstəR,,,,,,wiktionary,new,89,shave_says:⸰AARP
A-okay,AJ0,RRP,𐑱𐑴𐑒𐑱,ˌeɪəʊˈkeɪ,keep,𐑱-𐑴𐑒𐑱,,,,wiktionary,new,89,shave_says:⸰AARP
aa,NN1,CotCaught,𐑷𐑷,ˈɒɒ,,,,,,wordnet,supplement,89,cot-caught variant of GenAm 𐑪𐑪
aa,NN1,CotCaught,𐑷𐑷,ˈɒɒ,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑪𐑪
aa,NN1,GenAm,𐑪𐑪,ˈɒɒ,,,,,,wordnet,supplement,89,shave_says:𐑱𐑱
aa,NN1,GenAm,𐑪𐑪,ˈɒɒ,,,,,,wiktionary,supplement,89,shave_says:𐑱𐑱
aa,NN1,RSSB,𐑭𐑭,ˈɑːɑː,,,,,,wordnet,supplement,89,shave_says:𐑱𐑱
aa,NN1,RSSB,𐑭𐑭,ˈɑːɑː,,,,,,wiktionary,supplement,89,shave_says:𐑱𐑱
Aabenraa,NP0,CotCaught,𐑷𐑚𐑩𐑯𐑮𐑷,ˈɒbənˌrɒ,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪𐑚𐑩𐑯𐑮𐑪
Aabenraa,NP0,GenAm,𐑪𐑚𐑩𐑯𐑮𐑪,ˈɒbənˌrɒ,,,,,,wiktionary,new,89,shave_says:𐑱𐑭𐑤𐑕𐑑
Aabenraa,NP0,RSSB,𐑷𐑚𐑩𐑯𐑮𐑷,ɔːbənrɔː,,,,,,wiktionary,new,89,shave_says:𐑭𐑭𐑤𐑚𐑹𐑜
aabomycin,NN1,RRP,𐑨𐑚𐑴𐑥𐑲𐑕𐑦𐑯,ˌæbəʊˈmaɪsɪn,keep,,,,,wiktionary,new,89,shave_says:𐑱𐑨𐑚𐑴𐑥𐑦𐑕𐑦𐑯
Aachen,NP0,CotCaught,𐑷𐑒𐑩𐑯,ˈɒkən,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑪𐑒𐑩𐑯
Aachen,NP0,GenAm,𐑪𐑒𐑩𐑯,ˈɒkən,,,,,,wiktionary,supplement,89,shave_says:𐑸
AACOM,NP0,CotCaught,𐑱𐑒𐑷𐑥,ˈeɪkɒm,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑱𐑒𐑪𐑥
AACOM,NP0,RRP,𐑱𐑒𐑪𐑥,ˈeɪkɒm,,,,,,wiktionary,new,89,shave_says:𐑭𐑚𐑛𐑤𐑼
aagh,ITJ,GenAm,𐑨,æː,,,,,,wiktionary,new,89,shave_says:aagh
Aalborg,NP0,CotCaught,𐑷𐑤𐑚𐑹𐑜,ˈɒlˌbɔːRɡ,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪𐑤𐑚𐑹𐑜
Aalborg,NP0,GenAm,𐑪𐑤𐑚𐑹𐑜,ˈɒlˌbɔːRɡ,,,,,,wiktionary,new,89,shave_says:𐑱𐑸
Aalborg,NP0,RSSB,𐑭𐑤𐑚𐑹𐑜,ɑːlbɔːRɡ,,,,,,wiktionary,new,89,shave_says:𐑸
aald,AJ0,RSSB,𐑭𐑤𐑛,ɑːld,,,,,,wiktionary,new,89,shave_says:𐑱𐑷𐑤𐑛
aalii,NN1,CotCaught,𐑷𐑤𐑦𐑦,ɒˈliˌi,,,,,,wordnet,new,89,cot-caught variant of GenAm 𐑪𐑤𐑦𐑦
aalii,NN1,CotCaught,𐑷𐑤𐑦𐑦,ɒˈliˌi,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪𐑤𐑦𐑦
aalii,NN1,GenAm,𐑪𐑤𐑦𐑦,ɒˈliˌi,,,,,,wordnet,new,89,shave_says:𐑭𐑭𐑤𐑦
aalii,NN1,GenAm,𐑪𐑤𐑦𐑦,ɒˈliˌi,,,,,,wiktionary,new,89,shave_says:𐑭𐑭𐑤𐑦
aalii,NN1,RSSB,𐑭𐑤𐑰𐑰,ɑːˈliːiː,,,,,,wordnet,new,89,shave_says:𐑭𐑭𐑤𐑦
aalii,NN1,RSSB,𐑭𐑤𐑰𐑰,ɑːˈliːiː,,,,,,wiktionary,new,89,shave_says:𐑭𐑭𐑤𐑦
Aalst,NP0,CotCaught,𐑷𐑤𐑕𐑑,ɒlst,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪𐑤𐑕𐑑
Aalst,NP0,GenAm,𐑪𐑤𐑕𐑑,ɒlst,,,,,,wiktionary,new,89,shave_says:𐑱𐑸𐑜𐑬
Aalst,NP0,RSSB,𐑭𐑤𐑕𐑑,ɑːlst,,,,,,wiktionary,new,89,shave_says:𐑱𐑸
aam,NN1,CotCaught,𐑷𐑥,ɒm,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪𐑥
aam,NN1,GenAm,𐑪𐑥,ɒm,,,,,,wiktionary,new,89,shave_says:𐑭𐑭𐑥
aam,NN1,RSSB,𐑭𐑥,ɑːm,,,,,,wiktionary,new,89,shave_says:𐑭𐑭𐑥
aam,NN1,RSSB,𐑷𐑥,ɔːm,,,,,,wiktionary,new,89,shave_says:𐑭𐑭𐑥
aandblom,NN1,CotCaught,𐑷𐑯𐑑𐑚𐑤𐑷𐑥,ˈɒntblɒm,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑪𐑯𐑑𐑚𐑤𐑪𐑥
aandblom,NN1,GenAm,𐑪𐑯𐑑𐑚𐑤𐑪𐑥,ˈɒntblɒm,,,,,,wiktionary,new,89,shave_says:𐑭𐑭𐑯𐑛𐑚𐑤𐑩𐑥
aandblom,NN1,RSSB,𐑭𐑯𐑑𐑚𐑤𐑪𐑥,ˈɑːntblɒm,,,,,,wiktionary,new,89,shave_says:𐑭𐑭𐑯𐑛𐑚𐑤𐑩𐑥
aar,NN1,GenAm,𐑸,ɑːR,keep,,,,,wordnet,new,97,shave_agrees
Aar,NP0,RRP,𐑸,ɑːR,keep,,,,,wiktionary,new,89,shave_says:𐑸𐑣𐑫𐑕
aardwolf,NN1,RRP,𐑸𐑛𐑢𐑫𐑤𐑓,ˈɑːRdˌwʊlf,keep,,,,,wiktionary+wordnet,new,97,shave_agrees
aardwolfs,NN1,RRP,𐑸𐑛𐑢𐑫𐑤𐑓𐑕,ɑːRdwʊlfs,keep,,,,,wiktionary,new,97,shave_agrees
aardwolves,NN1,RRP,𐑸𐑛𐑢𐑫𐑤𐑝𐑟,ɑːRdwʊlvz,keep,,,,,wiktionary,new,89,shave_says:aardwolves
aare,NN1,GenAm,𐑸𐑩,ˈɑːRə,keep,,,,,wordnet,new,89,shave_says:𐑱𐑸
Aare,NP0,RRP,𐑸𐑩,ˈɑːRə,keep,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯
Aargau,NP0,RRP,𐑸𐑜𐑬,ɑːRɡaʊ,keep,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯
Aarhus,NP0,GenAm,𐑹𐑣𐑫𐑕,ˈɔːRˌhus,,,,,,wiktionary,supplement,89,shave_says:𐑨𐑮𐑩𐑯𐑟 ·𐑮𐑪𐑛
Aarhus,NP0,RSSB,𐑸𐑣𐑵𐑕,ɑːRhuːs,,,,,,wiktionary,supplement,89,shave_says:𐑨𐑮𐑩𐑯𐑟 ·𐑚𐑽𐑛
aaron,NN1,GenAm,𐑧𐑮𐑩𐑯,ˈerən,,,,,,wordnet,new,89,shave_says:𐑨𐑮𐑩𐑯
aaron,NN1,RRP,𐑨𐑮𐑩𐑯,ærən,keep,,,,,wiktionary+wordnet,new,97,shave_agrees
Aaron,NN1,RRP,𐑺𐑩𐑯,ˈeərən,keep,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑦𐑒
Aaron,NP0,RRP,𐑺𐑩𐑯,ˈeərən,keep,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑦𐑒
Aaron,NP0,RRP,𐑨𐑮𐑩𐑯,ˈærən,keep,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑦𐑒
Aaron's beard,NN1,GenAm,𐑧𐑮𐑩𐑯𐑟 𐑚𐑦𐑮𐑛,ˈerənz bɪrd,,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑦𐑒𐑩𐑤
Aaron's beard,NN1,GenAm,𐑨𐑮𐑩𐑯𐑟 𐑚𐑦𐑮𐑛,ˈærənz bɪrd,,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑦𐑒𐑩𐑤
Aaron's beard,NN1,RSSB,𐑺𐑩𐑯𐑟 𐑚𐑽𐑛,eərənz bɪəRd,,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑦𐑒
Aaron's beard,NN1,RSSB,𐑨𐑮𐑩𐑯𐑟 𐑚𐑽𐑛,ærənz bɪəRd,,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑦𐑒
Aaron's rod,NN1,CotCaught,𐑧𐑮𐑩𐑯𐑟 𐑮𐑷𐑛,ˈerənz rɒd,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑧𐑮𐑩𐑯𐑟 𐑮𐑪𐑛
Aaron's rod,NN1,GenAm,𐑧𐑮𐑩𐑯𐑟 𐑮𐑪𐑛,ˈerənz rɒd,,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑲𐑑
Aaron's rod,NN1,RSSB,𐑺𐑩𐑯𐑟 𐑮𐑪𐑛,eərənz rɒd,,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑦𐑒𐑩𐑤
Aaronic,AJ0,CotCaught,𐑨𐑮𐑷𐑯𐑦𐑒,ærˈɒnɪk,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑨𐑮𐑪𐑯𐑦𐑒
Aaronic,AJ0,CotCaught,𐑧𐑮𐑷𐑯𐑦𐑒,eˈrɒnɪk,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑧𐑮𐑪𐑯𐑦𐑒
Aaronic,AJ0,GenAm,𐑧𐑮𐑪𐑯𐑦𐑒,eˈrɒnɪk,,,,,,wiktionary,new,89,shave_says:𐑨𐑚
Aaronic,AJ0,RRP,𐑨𐑮𐑪𐑯𐑦𐑒,ærˈɒnɪk,keep,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑲𐑑
Aaronic,AJ0,RSSB,𐑻𐑪𐑯𐑦𐑒,ɜːrɒnɪk,,,,,,wiktionary,new,89,shave_says:𐑨𐑮𐑩𐑯𐑲𐑑
Aaronical,AJ0,CotCaught,𐑨𐑮𐑷𐑯𐑦𐑒𐑩𐑤,ærɒˈnɪkəl,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑨𐑮𐑪𐑯𐑦𐑒𐑩𐑤
